latitude,longitude,norm_score,raw_score
34.05010424100044,-118.2926890439997,4.3115996967399548,6.2999999999999998
34.010973121000461,-118.34158773599972,4.4874905231235793,9.1999999999999993
34.007901202000482,-118.25903697699971,3.8506444275966647,-1.3
34.028883233000442,-118.35308896599969,4.5056861258529199,9.5
34.052302813000438,-118.26338632799968,5.275966641394997,22.199999999999999
34.030773311000473,-118.31686899999971,4.0507960576194089,2.0
34.048844189000476,-118.33610868499972,4.2630780894617137,5.5
34.024181938000481,-118.20195663999971,4.1357088703563303,3.3999999999999999
34.045181349000472,-118.45025632399972,4.4268385140257775,8.1999999999999993
34.076873820000458,-118.26535895999967,3.8809704321455651,-0.80000000000000004
34.105463955000459,-118.29236751399969,3.9962092494313879,1.1000000000000001
34.089891456000487,-118.29490934299969,4.1357088703563303,3.3999999999999999
34.077521225000453,-118.21310592399971,4.3176648976497347,6.4000000000000004
34.048561764000453,-118.2115199969997,4.6573161485974222,12.0
34.028292313000463,-118.40269589399969,4.0144048521607285,1.3999999999999999
34.054210271000443,-118.38387767499972,4.0871872630780901,2.6000000000000001
34.068892044000449,-118.35077742299967,3.8627748294162245,-1.1000000000000001
34.003491021000457,-118.28709702299972,3.9962092494313879,1.1000000000000001
34.111603448000494,-118.26125727499971,4.1660348749052316,3.8999999999999999
34.135383663000482,-118.20684911499967,4.4996209249431391,9.4000000000000004
34.113324071000477,-118.19142869099971,3.9962092494313879,1.1000000000000001
33.986732336000443,-118.33290641599967,4.0022744503411687,1.2
33.953862368000443,-118.2919460489997,4.1902956785443521,4.2999999999999998
34.097151960000474,-118.35826821299969,4.1842304776345722,4.2000000000000002
34.073163185000453,-118.37406665299972,4.3843821076573164,7.5
34.062113836000492,-118.27713826999968,4.044730856709629,1.8999999999999999
33.927010235000466,-118.24839605799968,4.354056103108416,7.0
33.923030210000491,-118.27377957999971,4.5905989385898414,10.9
34.108813955000471,-118.22766603799971,3.6626231993934804,-4.4000000000000004
34.002152760000456,-118.4290396619997,3.838514025777104,-1.5
33.969582599000489,-118.17504801999968,4.250947687642153,5.2999999999999998
33.912033001000452,-118.23502647699968,4.0144048521607285,1.3999999999999999
33.99506171100046,-118.39500957899969,2.9893858984078849,-15.5
33.956204327000478,-118.11982734499969,4.5360121304018204,10.0
33.940492787000437,-118.13166748599969,4.608794541319182,11.199999999999999
33.922030858000483,-118.14007941599971,4.3965125094768771,7.7000000000000002
33.891893900000468,-118.29849831699971,4.2630780894617137,5.5
33.875443709000479,-118.28237834699968,3.4927975739196362,-7.2000000000000002
33.900501357000451,-118.31913709299971,4.56027293404094,10.4
33.91415336400047,-118.34715803299969,4.2812736921910535,5.7999999999999998
33.978672351000455,-118.21899775099968,4.6815769522365436,12.4
33.889130477000492,-118.3522981749997,4.0144048521607285,1.3999999999999999
33.925120157000492,-118.20319931099971,4.4268385140257775,8.1999999999999993
33.988500753000437,-118.1889476929997,5.282031842304777,22.300000000000001
33.763103593000437,-118.3666584179997,9.0,83.599999999999994
33.944963797000469,-118.19748997399972,3.5413191811978777,-6.4000000000000004
33.957442653000442,-118.43916786999972,4.2084912812736928,4.5999999999999996
33.956721382000467,-118.35448805799967,4.5966641394996213,11.0
33.973753804000467,-118.35768598199968,3.6141015921152388,-5.2000000000000002
34.017603599000438,-118.49296772799971,3.0742987111448068,-14.1
34.02842266300047,-118.49353692399967,4.5238817285822597,9.8000000000000007
34.027840433000449,-118.4747187049997,4.2994692949203941,6.0999999999999996
34.010130190000439,-118.4726765529997,3.9962092494313879,1.1000000000000001
33.831633019000492,-118.2928193949997,4.1539044730856709,3.7000000000000002
33.839953705000482,-118.35390582699972,4.6027293404094021,11.1
33.811450469000476,-118.34787930399972,4.608794541319182,11.199999999999999
33.971251081000446,-118.03505628899967,4.3297952994692954,6.5999999999999996
33.943703746000438,-117.99197990399972,4.3115996967399548,6.2999999999999998
33.976391222000473,-118.06602748799969,4.3055344958301749,6.2000000000000002
33.84278230300049,-118.0123492889997,4.0144048521607285,1.3999999999999999
33.931802776000438,-117.95265760399968,4.0507960576194089,2.0
33.902673859000458,-118.00708748799968,3.729340409401062,-3.2999999999999998
34.014032005000445,-118.11318817799969,4.402577710386657,7.7999999999999998
33.906210694000492,-118.08204752299969,4.2630780894617137,5.5
33.991333696000481,-118.09123720999969,4.4874905231235793,9.1999999999999993
33.800961625000468,-117.99328774999969,4.9969673995451114,17.600000000000001
33.866310508000481,-118.08104817099968,4.1053828658074298,2.8999999999999999
33.885441567000441,-118.1283087969997,4.1599696739954517,3.7999999999999998
33.793801056000461,-118.3173599859997,4.2630780894617137,5.5
33.798954232000483,-118.06819999099969,3.6929492039423808,-3.8999999999999999
33.895374250000486,-118.16535865799972,3.9840788476118272,0.90000000000000002
33.732723314000452,-118.29229799399968,3.5716451857467781,-5.9000000000000004
33.739462417000482,-118.31340603099972,4.8332069749810467,14.9
33.761191790000453,-118.08841730099971,3.2501895375284309,-11.199999999999999
33.799762404000489,-118.16687940999969,4.97270659590599,17.199999999999999
33.769351710000478,-118.18452882299971,4.3237300985595155,6.5
33.76151332100045,-118.1374897929997,4.5784685367702807,10.699999999999999
33.781730631000471,-118.15235840199972,3.8081880212282035,-2.0
33.862812779000478,-118.17910625599967,4.4874905231235793,9.1999999999999993
33.801483026000483,-118.18919970399969,4.2145564821834727,4.7000000000000002
33.832502020000447,-118.18131786399971,4.4147081122062168,8.0
33.813562142000478,-118.21653847799968,4.1357088703563303,3.3999999999999999
33.781374341000458,-118.18660573499972,3.474601971190296,-7.5
