latitude,longtitude,norm_score,raw_score
34.05010424100044,-118.2926890439997,0.035967785008503526,522.70000000000005
34.010973121000461,-118.34158773599972,0.053593264649247338,648.10000000000002
34.007901202000482,-118.25903697699971,0.053002937579940124,643.89999999999998
34.040123763000452,-118.26498963499972,0.090151376727058072,908.20000000000005
34.028883233000442,-118.35308896599969,0.057809886572870256,678.10000000000002
34.052302813000438,-118.26338632799968,0.088661503647377959,897.60000000000002
34.030773311000473,-118.31686899999971,0.04927825488073987,617.39999999999998
34.048844189000476,-118.33610868499972,0.052595330793989911,641.0
34.024181938000481,-118.20195663999971,0.11036305114762394,1052.0
34.045181349000472,-118.45025632399972,0.054071148467257933,651.5
34.076873820000458,-118.26535895999967,0.038005818938254603,537.20000000000005
34.105463955000459,-118.29236751399969,0.058681321770418987,684.29999999999995
34.089891456000487,-118.29490934299969,0.038975641980687876,544.10000000000002
34.077521225000453,-118.21310592399971,0.041589947573334091,562.70000000000005
34.048561764000453,-118.2115199969997,0.09068548217071698,912.0
34.028292313000463,-118.40269589399969,0.050472964425766369,625.89999999999998
34.054210271000443,-118.38387767499972,0.049489085976921018,618.89999999999998
34.068892044000449,-118.35077742299967,0.053565153836423178,647.89999999999998
34.003491021000457,-118.28709702299972,0.0550409715096912,658.39999999999998
34.111603448000494,-118.26125727499971,0.057936385230578945,679.0
34.135383663000482,-118.20684911499967,0.051836338847737785,635.60000000000002
34.113324071000477,-118.19142869099971,0.049728027885926326,620.60000000000002
33.986732336000443,-118.33290641599967,0.044471305887809752,583.20000000000005
33.953862368000443,-118.2919460489997,0.023613082772288362,434.80000000000001
34.097151960000474,-118.35826821299969,0.04799921289724092,608.29999999999995
34.073163185000453,-118.37406665299972,0.049699917073102166,620.39999999999998
34.062113836000492,-118.27713826999968,0.11161398231829875,1060.9000000000001
33.927010235000466,-118.24839605799968,0.049756138698750466,620.79999999999995
34.108813955000471,-118.22766603799971,0.052665607826050287,641.5
34.002152760000456,-118.4290396619997,0.051091402307897729,630.29999999999995
33.969582599000489,-118.17504801999968,0.057823941979282339,678.20000000000005
33.912033001000452,-118.23502647699968,0.040704456969373269,556.39999999999998
33.99506171100046,-118.39500957899969,0.050149690078288615,623.60000000000002
33.956204327000478,-118.11982734499969,0.05200500372468269,636.79999999999995
33.940492787000437,-118.13166748599969,0.027689150631790518,463.80000000000001
33.922030858000483,-118.14007941599971,0.062391949063207171,710.70000000000005
33.891893900000468,-118.29849831699971,0.080270426019368346,837.89999999999998
33.875443709000479,-118.28237834699968,0.035967785008503526,522.70000000000005
33.900501357000451,-118.31913709299971,0.051344399623315114,632.10000000000002
33.91415336400047,-118.34715803299969,0.056910340562497372,671.70000000000005
33.978672351000455,-118.21899775099968,0.077951283961375739,821.39999999999998
33.889130477000492,-118.3522981749997,0.048280321025482444,610.29999999999995
33.925120157000492,-118.20319931099971,0.083924831686508203,863.89999999999998
33.988500753000437,-118.1889476929997,0.055856185081591639,664.20000000000005
33.944963797000469,-118.19748997399972,0.056446512150898839,668.39999999999998
33.957442653000442,-118.43916786999972,0.049264199474327794,617.29999999999995
33.956721382000467,-118.35448805799967,0.046748281726566122,599.39999999999998
33.973753804000467,-118.35768598199968,0.037738766216425142,535.29999999999995
34.017603599000438,-118.49296772799971,0.043501482845376464,576.29999999999995
34.02842266300047,-118.49353692399967,0.056038905364948627,665.5
34.027840433000449,-118.4747187049997,0.047661883143351083,605.89999999999998
34.010130190000439,-118.4726765529997,0.050262133329585221,624.39999999999998
33.831633019000492,-118.2928193949997,0.049053368378146646,615.79999999999995
33.839953705000482,-118.35390582699972,0.048505207528075668,611.89999999999998
33.811450469000476,-118.34787930399972,0.10194386270679016,992.10000000000002
33.971251081000446,-118.03505628899967,0.049629640041041784,619.89999999999998
33.943703746000438,-117.99197990399972,0.058793765021715606,685.10000000000002
33.976391222000473,-118.06602748799969,0.047971102084416774,608.10000000000002
33.84278230300049,-118.0123492889997,0.056657343247079987,669.89999999999998
33.870373088000463,-117.99698969499968,0.11755941923060707,1103.2
33.931802776000438,-117.95265760399968,0.052412610510632923,639.70000000000005
33.902673859000458,-118.00708748799968,0.043726369347969696,577.89999999999998
34.014032005000445,-118.11318817799969,0.055055026916103277,658.5
33.906210694000492,-118.08204752299969,0.051611452345144561,634.0
33.991333696000481,-118.09123720999969,0.045047577550704869,587.29999999999995
33.800961625000468,-117.99328774999969,0.052806161890171052,642.5
33.866310508000481,-118.08104817099968,0.048167877774185838,609.5
33.344162507000476,-118.32659746699971,0.0,266.80000000000001
33.885441567000441,-118.1283087969997,0.051049236088661507,630.0
33.793801056000461,-118.3173599859997,0.059299759652550361,688.70000000000005
33.798954232000483,-118.06819999099969,0.040887177252730271,557.70000000000005
33.895374250000486,-118.16535865799972,0.050950848243776964,629.29999999999995
33.739462417000482,-118.31340603099972,0.10876073481664722,1040.5999999999999
33.761191790000453,-118.08841730099971,0.05034646576805768,625.0
33.799762404000489,-118.16687940999969,0.055701575611058797,663.10000000000002
33.769351710000478,-118.18452882299971,0.057542833851040809,676.20000000000005
33.76151332100045,-118.1374897929997,0.060002529973154181,693.70000000000005
33.781730631000471,-118.15235840199972,0.055589132359762178,662.29999999999995
33.862812779000478,-118.17910625599967,0.059341925871786584,689.0
33.801483026000483,-118.18919970399969,0.058456435267825776,682.70000000000005
33.832502020000447,-118.18131786399971,0.044499416700633898,583.39999999999998
33.813562142000478,-118.21653847799968,0.04125261781944424,560.29999999999995
33.781374341000458,-118.18660573499972,0.043107931465838335,573.5
