latitude,longitude,norm_score
34.13772127700048,-117.96655727699971,1099906
34.14363048400048,-118.0038982539997,1099906
34.20996133800048,-118.23087699599972,1099906
34.11205098400046,-118.1547394649997,1099906
34.25970296100047,-118.3244988299997,1099906
34.25460192400044,-118.2872577869997,1099906
34.145212066000454,-118.13830665399968,1099906
34.163721789000476,-118.15519568999969,1099906
34.136982626000474,-118.15917571599971,1099906
34.15076063800046,-118.09228870099969,1099906
34.16917042600045,-118.29181569799971,1099906
34.16361316400048,-118.2649592199997,1099906
34.13669151100049,-118.25949754799967,1099906
34.13853379300048,-118.2438685629997,1099906
34.15379345200046,-118.2372076689997,1099906
34.19002210700046,-118.2271663619997,1099906
34.228570997000475,-118.2469491709997,1099906
34.19807340300048,-118.59909883299969,1099906
34.22192313800048,-118.60967892099967,1099906
34.22192313800048,-118.60967892099967,100203
34.208401481000465,-118.5759399529997,1099906
34.197812702000476,-118.63800835599972,1099906
34.197812702000476,-118.63800835599972,100203
34.25282047300044,-118.5950275619997,1099906
34.25282047300044,-118.5950275619997,100203
34.181362512000476,-118.93538922299967,100203
34.38552128500049,-118.51401927999967,1099906
34.23588364000045,-118.5210581879997,1099906
34.200180731000444,-118.54031959799971,1099906
34.30514302800049,-118.43521825999971,1099906
34.235514315000444,-118.4752661759997,1099906
34.274801855000476,-118.50113633899969,1099906
34.262123129000486,-118.46175755399969,1099906
34.22551211300049,-118.37651723499971,1099906
34.16990038700044,-118.5404890529997,1099906
34.20036322100049,-118.8758191979997,100203
34.15138197400046,-118.83569741699972,1099906
34.15138197400046,-118.83569741699972,100203
34.18186218700049,-118.82387900199967,1099906
34.18186218700049,-118.82387900199967,100203
34.16201420300047,-118.59846880599969,1099906
34.22575108800049,-118.4489267519997,1099906
34.20047184600048,-118.4486964669997,1099906
34.199811405000446,-118.48688906499967,1099906
34.17933339400048,-118.45792960399967,1099906
34.15306349100047,-118.43295885699968,1099906
34.15384124700046,-118.4873366009997,1099906
34.171151749000444,-118.32244798699969,1099906
34.167132618000494,-118.37252852099971,1099906
34.14446038000045,-118.3942796179997,1099906
34.20546425700047,-118.40193986299971,1099906
34.18673293900048,-118.3868062089997,1099906
34.16615064800044,-118.39933720499971,1099906
34.132142289000456,-117.5964583979997,188935
34.08512064000047,-117.96798678299967,1099906
34.10821434400049,-117.71909617899968,1099906
34.09580066400048,-117.90580975499972,1099906
34.08496422000047,-117.88642668499972,1099906
34.07881169200044,-118.03912755799968,1099906
34.07068218700044,-118.0160599249997,1099906
34.055100997000466,-118.04699636399971,1099906
34.11709119000045,-117.85499925999972,1099906
34.139050848000466,-117.85502967499968,1099906
33.99778168400047,-117.96604891099969,1099906
34.115861554000446,-117.77047586899971,1099906
34.05316312500048,-118.1388497799997,1099906
34.05779055600044,-117.6632889279997,188935
34.07173367800044,-117.6995175839997,188935
34.07463179600046,-117.61381669499968,188935
34.044181998000454,-117.7523962999997,1099906
34.044181998000454,-117.7523962999997,188935
34.08076260000047,-117.73770583699968,1099906
34.063960463000456,-117.77899642499972,1099906
34.06563329100044,-118.08368993499971,1099906
34.103161103000446,-117.81483837499968,1099906
34.11565299400047,-118.08573643299968,1099906
34.089800211000465,-118.09671626199969,1099906
34.101653386000464,-118.05552995399972,1099906
34.10199229600045,-117.65981726899969,188935
34.06664133200047,-117.93768905999968,1099906
34.06350423700047,-117.89805826499969,1099906
34.09389320600047,-118.12939939299969,1099906
34.07533134300047,-118.1443071059997,1099906
32.638750864000485,-117.06695864799968,363019
32.60779270000046,-117.06010657499968,363019
32.759303042000454,-117.00408641899969,363019
32.77484078200047,-117.02488595999972,363019
32.73552282600048,-117.0330893309997,363019
32.67268101200045,-117.09200760499971,363019
32.72646349000047,-116.99852915599968,363019
33.154420461000484,-117.33129574699967,363019
33.09305160500048,-117.24851904799971,363019
32.95928192000048,-117.25603590699967,363019
32.79485387700049,-116.96692793199969,363019
32.816800500000454,-116.9226088749997,363019
33.052903753000464,-117.27300749899968,363019
33.11118331200049,-117.07192933499971,363019
33.167412028000456,-117.10243996299971,363019
33.135241608000456,-117.04757992299972,363019
33.36927229300045,-117.22599888499968,268724
33.36927229300045,-117.22599888499968,363019
32.84544277600048,-117.25443694499972,363019
32.85864290200044,-116.9208882529997,363019
33.199460789000454,-117.28638577099969,363019
32.97370299300047,-117.04030638499972,363019
32.846442127000444,-116.98605899099971,363019
33.127581363000445,-117.19004830899968,363019
33.19725352700044,-117.25032656999969,363019
33.21295203100044,-117.2223099739997,363019
32.71385428400049,-117.12178827199972,363019
32.74582048900044,-117.16264870399971,363019
32.74201426500048,-117.09537932899968,363019
32.76310057700044,-117.20166685299972,363019
32.80228383600047,-117.16407821099972,363019
32.681631724000454,-117.1699656939997,363019
32.86214063200049,-117.21337664299972,363019
32.808010553000486,-117.13417588299967,363019
33.01729208900048,-117.1075496899997,363019
32.99882147000045,-117.0720857549997,363019
32.945912337000436,-117.22171905399972,363019
32.679880686000445,-117.04990884599971,363019
33.712853604000486,-116.23375604799969,268724
33.92536347800046,-116.89273696299972,268724
33.94979109900049,-116.97655646399971,268724
33.61149331500047,-114.60558689699968,19123
33.61149331500047,-114.60558689699968,268724
32.97972082500047,-115.53253733599968,19123
32.787693308000485,-115.5668281189997,19123
32.84548188100047,-115.57421897399968,19123
34.152872311000465,-116.3042363829997,188935
33.72585386100047,-116.38247689599967,268724
33.84215227700048,-116.53782822399967,268724
33.801430886000446,-116.51931849999971,268724
33.76684029700044,-116.42074770499971,268724
34.14809280400044,-116.41266599499971,188935
34.46442224000049,-117.19576633599968,188935
34.89102357000047,-117.0343667619997,188935
34.032932779000475,-117.31366805999971,188935
34.24360037000048,-116.90894817799972,188935
34.06130132000044,-117.3200465279997,268724
34.06130132000044,-117.3200465279997,188935
34.08952213000049,-117.44872821099972,188935
34.126424262000455,-117.4595689999997,188935
34.124621085000456,-117.1999375419997,188935
34.26719375100049,-117.21500602099968,188935
34.05198128300049,-117.2523165829997,188935
34.07064308200046,-117.11271590099972,188935
34.042982777000475,-117.18429986599972,268724
34.042982777000475,-117.18429986599972,188935
34.06407343400048,-117.1690966919997,188935
34.10670228200047,-117.37439820299971,188935
34.502901609000446,-117.3018887499997,188935
34.02913089900045,-117.04659795299972,268724
34.02913089900045,-117.04659795299972,188935
34.142844038000476,-117.2620580849997,188935
34.17619195500049,-117.33384626599968,188935
34.121384056000466,-117.3181694859997,188935
33.99150315200046,-117.37162608899968,268724
33.91444013400047,-117.4590780149997,268724
33.925432998000474,-117.40731596399968,268724
33.91772061300048,-117.48638637399972,268724
33.94427294200045,-117.37571908399968,268724
33.996343487000445,-117.4464166679997,268724
33.996343487000445,-117.4464166679997,188935
33.90315181000045,-117.2644695629997,268724
33.741113519000464,-116.97425795599969,268724
33.722373511000455,-116.92032774799969,268724
33.74487194900047,-117.0159265579997,268724
33.56719163900044,-117.22158870399971,268724
33.81665144100049,-117.2130681479997,268724
33.78646234200045,-116.9893090549997,268724
33.70570172400045,-117.1970872179997,268724
33.670563665000486,-117.8429592499997,363843
33.46146027600048,-117.66786856399972,363843
33.68015309200047,-117.90369808199972,363843
33.64744389100048,-117.91895774199969,363843
33.64138260800047,-117.6890374299997,363843
33.60788261600044,-117.7234368389997,363843
33.72037046300045,-118.00086978499968,363843
33.67577332600047,-117.99961842399972,363843
33.53476051800044,-117.77036724299973,363843
33.59160188000044,-117.69836615699973,363843
33.57790207800048,-117.7256093419997,363843
33.621200058000454,-117.92711766199972,363843
33.501112796000484,-117.6601387989997,363843
33.753840040000455,-117.99399598599967,363843
33.74805249300044,-117.86104750899972,363843
33.72155230500044,-117.90713932599971,363843
33.767070582000486,-117.79268753699972,363843
33.76427239900045,-117.88057830799971,363843
33.71160224200048,-117.87115833599972,363843
33.710403020000456,-117.95119768299969,363843
33.73752020000046,-117.82121684299972,363843
33.842191383000454,-117.95265760399968,363843
33.80668399700045,-117.92415871299971,363843
33.818511103000446,-117.9788058469997,363843
33.832840931000476,-117.90784756199969,363843
33.92284337400048,-117.89508628099969,363843
33.881392022000455,-117.89174931699972,363843
33.86714040400045,-117.92859930899971,363843
33.901022756000486,-117.91361772899972,363843
33.78550209600047,-117.93168860799972,363843
33.78596266700049,-117.97861901199968,363843
33.76467213900048,-117.93206662299968,363843
33.78424204400045,-117.84611806899971,363843
33.786001772000475,-117.8759986719997,363843
33.79196311900046,-117.79896606899968,363843
33.88023190600046,-117.5384699549997,268724
33.866280093000455,-117.5921959479997,268724
33.88992126800048,-117.8068957049997,363843
34.26679401000047,-119.22540964999968,100203
34.22892294200045,-119.05144866499973,100203
34.22196224300046,-118.99052734299971,100203
34.40013353900048,-118.91721840999969,100203
34.443262063000475,-119.2589965419997,100203
34.20450401100044,-119.17665868899968,100203
34.168010310000454,-119.1702671859997,100203
34.22951386300048,-119.17352593899972,100203
34.35137388700048,-119.0743468439997,100203
34.27895133500044,-118.6970960869997,100203
34.44032049500049,-119.7349962399997,55826
34.43280363500048,-119.63572589899968,55826
34.44138067600045,-119.76407736199968,55826
34.44055078000048,-119.80468578299968,55826
35.195230440000444,-118.83700960899972,77367
36.14731239000048,-120.35862618999971,96668
36.14731239000048,-120.35862618999971,43221
35.77431104800047,-119.24142968599972,77367
35.77431104800047,-119.24142968599972,43221
36.33485151800045,-119.64951694699971,96668
36.33485151800045,-119.64951694699971,12275
36.33485151800045,-119.64951694699971,43221
35.615892147000466,-118.4228567189997,77367
36.204801158000464,-119.08748614099972,43221
36.068680825000456,-119.03286942199969,43221
35.498464029000445,-119.2782579519997,77367
36.205522429000496,-119.3414995069997,43221
36.309620071000495,-119.32186877299972,43221
36.34362408400045,-119.32716967899972,43221
36.33210112900048,-119.26084751499968,43221
35.383290968000495,-119.01863952799971,77367
35.34269123700045,-119.02330606399971,77367
35.388500630000465,-118.98440957599968,77367
35.39005179700047,-118.92959733099968,77367
35.34104013500047,-119.06289775399972,77367
35.392780461000484,-119.1193958609997,77367
35.26402056700044,-120.6554291699997,42844
35.114530653000486,-120.57569831999967,42844
35.48100145100045,-120.67152741599972,42844
34.654303325000456,-120.45574575299969,55826
35.37802047700046,-120.84882970999968,42844
34.95222297300046,-120.41814841999968,42844
34.95222297300046,-120.41814841999968,55826
34.95265312800046,-120.44576961999968,55826
34.601693999000474,-120.13454991099968,55826
35.54824041200044,-120.69792766899968,42844
34.68758172200046,-118.1496775339997,1099906
34.68816395300047,-118.23417919999969,77367
34.68816395300047,-118.23417919999969,1099906
35.62246179600049,-117.68225922199969,77367
35.62246179600049,-117.68225922199969,188935
37.0713342950005,-119.44304662999969,96668
37.0713342950005,-119.44304662999969,17444
37.101610293000476,-120.2724386599997,17444
37.101610293000476,-120.2724386599997,25542
36.82311282100045,-119.68246946799968,96668
36.81294116300046,-119.7110987099997,96668
36.54063097800048,-119.39171908099968,96668
36.54063097800048,-119.39171908099968,43221
36.997321472000465,-120.62650881399969,96668
36.997321472000465,-120.62650881399969,17444
36.997321472000465,-120.62650881399969,25542
36.62798296900047,-119.67622569599968,96668
36.51362242400046,-119.54894744999967,96668
36.51362242400046,-119.54894744999967,12275
36.51362242400046,-119.54894744999967,43221
37.06084110700044,-120.84506693599968,25542
36.94553335100045,-120.0866462249997,17444
36.98499034600047,-120.05618773699968,17444
37.34067249600048,-119.64173938699969,17444
36.60229095200049,-119.44202989899969,96668
36.60229095200049,-119.44202989899969,43221
36.72578035300046,-119.5429383069997,96668
36.57099387600044,-119.6170771359997,96668
36.739093450000496,-119.7543097889997,96668
36.76818326200049,-119.76287813999971,96668
36.70329060400047,-119.81781639099972,96668
36.82199180900045,-119.76609778999972,96668
36.85807273500046,-119.75801607999972,96668
36.85807273500046,-119.75801607999972,17444
36.736303956000484,-119.78558948399967,96668
36.679853644000445,-119.7418961089997,96668
36.79349291800048,-119.7632387759997,96668
36.74865246200045,-119.70352970999971,96668
36.66715319400049,-121.6560274519997,45585
36.71083353300048,-121.64323575599968,45585
36.53032028000047,-121.88491799699972,45585
36.201781380000455,-121.1333059109997,45585
36.59567350800046,-121.87999945099972,45585
36.61889321700045,-121.92096850699971,45585
36.427712975000475,-121.32677597099968,45585
37.51720137900048,-122.28965960399972,99436
37.579291508000495,-122.36111756499969,99436
37.683241420000456,-122.47749853699969,99436
37.37980361500047,-122.12687831799968,204795
37.35356412800047,-122.08848584899971,204795
37.450861836000456,-122.18339814899969,99436
37.379834031000485,-122.21069781899968,99436
37.379834031000485,-122.21069781899968,204795
37.60066024500048,-122.40023999399972,99436
37.52361026200049,-122.51083776399969,99436
37.38658182400047,-122.08971983099968,204795
37.621464131000494,-122.48581922299968,99436
37.45527201600049,-122.26155610899968,99436
37.62485323600049,-122.42680970299972,99436
37.35054000300045,-122.0354898169997,204795
37.76682194500046,-122.3953388279997,112305
37.79154068200046,-122.42004887399969,112305
37.75279192300047,-122.41730717599972,112305
37.720521567000446,-122.44326858299968,112305
37.75941371100049,-122.43479582299972,112305
37.78580092900046,-122.43597766399972,112305
37.743680446000496,-122.48640579799968,112305
37.77148413700047,-122.44243868699971,112305
37.782042499000454,-122.46013589499972,112305
37.760743282000476,-122.48127869099972,112305
37.80001344200048,-122.43517818299972,112305
37.4451133930005,-122.1540085319997,204795
37.433664303000455,-122.1737956879997,204795
37.53880040100046,-122.3007176429997,99436
37.768890168000496,-122.2600961869997,175320
37.80604431000046,-121.91160936499972,136765
37.99907117900045,-121.8136990109997,136765
37.95162371900045,-122.02762970199973,136765
37.982151728000474,-122.0135475399997,136765
37.977893622000465,-122.04099928399972,136765
37.95857138300045,-121.9757590269997,136765
37.953413861000456,-122.07119707199968,136765
37.81467349100046,-121.98534845399968,136765
37.91569052400047,-122.3062575249997,136765
38.265580782000484,-122.0311795719997,48813
37.56042114900049,-121.99891790599969,175320
37.53045364600047,-121.96953697899971,175320
37.67439064300049,-122.08943740599972,175320
37.63723215600049,-122.06706931699972,175320
37.63573312900047,-122.10689998199967,175320
37.70091255700049,-122.0790571879997,175320
37.893313746000445,-122.11410834699973,136765
37.66603085300045,-121.75368579499968,175320
37.66603085300045,-121.75368579499968,204795
37.66603085300045,-121.75368579499968,55902
37.996781361000444,-122.11245724499969,136765
37.84426297800047,-122.12775600899971,136765
38.32550275200049,-122.29871893999967,21518
38.292880451000485,-122.28639650499969,21518
37.88017010300047,-122.17815807299968,136765
38.01788070800046,-121.9103362789997,136765
37.6623810480005,-121.87259990599972,175320
37.72071274700045,-122.15919646899971,175320
37.702663594000455,-122.12704777299967,175320
37.59109254300046,-122.04430583299973,175320
38.14105292400046,-122.24442809699968,21518
38.14105292400046,-122.24442809699968,48813
38.103864022000494,-122.21239671599972,48813
37.86937276500049,-122.07108844699968,136765
37.91889279300045,-122.0283162129997,136765
38.40259184100046,-122.3611392899997,21518
37.77926169600045,-122.21877952899968,175320
37.80136039400048,-122.21143646999968,175320
37.795512017000476,-122.24474962699969,175320
37.833843655000464,-122.2641587659997,175320
37.81203172800048,-122.24747828999972,175320
37.82762160700048,-122.23106720399971,175320
37.80648315500048,-122.26912945299972,175320
37.78889022800047,-122.19083679899973,175320
37.754612480000446,-122.19034581299968,175320
37.866031456000485,-122.28666589499971,175320
37.86652244200047,-122.2621861339997,175320
37.85713288500045,-122.25218827599969,175320
37.96919057600047,-122.29444779999972,136765
37.92518001500048,-122.33729824399973,136765
37.974000498000464,-122.3392361169997,136765
37.97138046000049,-122.51741610199969,44453
38.01255373100048,-122.54293866499972,44453
37.94939038600046,-122.53453976899971,44453
37.887760829000456,-122.47281896599969,44453
37.89685057900044,-122.5331059179997,44453
38.09828069000048,-122.5808097319997,44453
38.24142255200047,-122.6701864959997,44453
38.24142255200047,-122.6701864959997,69728
38.25221120000049,-122.62041880299972,69728
37.28161083700047,-121.95186584099969,204795
36.976474134000455,-121.95491603499971,30685
37.32123294200045,-122.03792736599968,204795
37.01675233600048,-121.58123687199969,204795
36.84768382700048,-121.39007835599972,204795
37.22928393500047,-121.98270669099969,204795
37.22928393500047,-121.98270669099969,30685
37.24269262200045,-121.95783587899967,204795
37.43341229300046,-121.89473770899968,204795
37.12824083200047,-121.64723750599973,204795
37.34868034100049,-121.95376895399971,204795
37.392512756000485,-121.95914807099967,204795
36.97178152900045,-121.99001933499972,30685
37.27030078700045,-122.02120778399973,204795
36.92680203200047,-121.76965803499968,45585
36.92680203200047,-121.76965803499968,204795
36.92680203200047,-121.76965803499968,30685
37.34293189900046,-121.8848267519997,204795
37.35225193600047,-121.85195678499969,204795
37.30971433200045,-121.96256758999971,204795
37.306833593000476,-121.80983630199972,204795
37.25747433100048,-121.92301934999972,204795
37.29632302500045,-121.89422934399971,204795
37.36879337100049,-121.82170685599971,204795
37.31605369500045,-121.9366279079997,204795
37.30792418900046,-121.99735804899973,204795
37.95928396400046,-121.2887788969997,73692
37.95642060500046,-121.31052999499968,73692
37.97377021200049,-121.31494886499968,73692
38.00215178900049,-121.32231799399972,73692
38.036681547000455,-121.3437692869997,73692
38.02105256200048,-121.2972299329997,73692
38.12333399200048,-121.26062760599967,73692
38.12750085200048,-121.30681935999968,73692
37.34675115900046,-120.60008683599972,25542
37.58858113000048,-120.95151956999968,55902
37.37999045000049,-120.72347630199971,25542
37.81319184400047,-121.21355816199969,73692
37.78064340800046,-121.2331671719997,73692
37.315063034000445,-120.46134646499968,25542
37.28161083700047,-120.47784879499972,25542
37.32844130500047,-120.49543737799968,25542
37.67247015100048,-121.00650995899969,55902
37.670862499000464,-120.95174985499972,55902
37.700860417000456,-121.02346851699969,55902
37.31764396700049,-121.02348589599973,25542
37.31764396700049,-121.02348589599973,55902
37.76676111500046,-120.84488878999969,73692
37.76676111500046,-120.84488878999969,55902
37.74397156100048,-121.13159832299971,73692
37.729163783000445,-120.94120887299971,55902
37.73856202900049,-121.43297659399968,73692
37.491813513000466,-120.85197983899968,25542
37.491813513000466,-120.85197983899968,55902
37.521281340000485,-120.8490382709997,55902
38.47963313200046,-122.7480967889997,69728
38.378772520000496,-122.5870361259997,69728
38.43891174100048,-122.67424907599968,69728
38.410191255000484,-122.7332976999997,69728
38.46037172300049,-122.64228721599972,69728
38.958900274000484,-122.63950641199972,11690
38.79887372100046,-123.01443693699969,14166
38.79887372100046,-123.01443693699969,69728
38.34694101000048,-122.5147873739997,69728
39.438210866000475,-123.7908894199997,14166
38.61715255700045,-122.86715862999972,69728
39.05580258700047,-122.91709577799969,11690
38.39488380100045,-122.8430395039997,69728
38.2932106720005,-122.4715893289997,21518
38.2932106720005,-122.4715893289997,69728
39.15069316200049,-123.20380965599969,11690
39.15069316200049,-123.20380965599969,14166
39.42593188100045,-123.36390572899973,14166
40.7927924010005,-124.15821618499973,17975
40.763094288000445,-124.16302610499969,17975
40.58449283700048,-124.14303907999971,17975
40.07575352300046,-123.7751474639997,17975
40.07575352300046,-123.7751474639997,14166
38.984162136000464,-121.08980805999971,20095
38.984162136000464,-121.08980805999971,56446
38.90847214000047,-121.07947998299971,56446
38.62980086700048,-121.3311296659997,164680
38.69217342200045,-121.27285879699969,164680
38.55328097500046,-121.75728780499969,48813
38.55328097500046,-121.75728780499969,20606
38.55143000300046,-121.7107093459997,48813
38.55143000300046,-121.7107093459997,20606
38.421992290000446,-121.36290903599968,164680
38.6544327040005,-121.26269582899971,164680
38.673081467000486,-121.15349715099973,164680
38.266354193000495,-121.29883758499972,164680
38.266354193000495,-121.29883758499972,73692
38.887072988000455,-121.29146845599968,56446
38.737300649000474,-121.25199842499973,56446
38.72267101500046,-120.79884911199969,27528
38.60301390900048,-121.28309997499969,164680
38.34540287800047,-121.95893950999971,48813
38.37528348100045,-121.99110993199969,48813
38.565820662000476,-121.54388720499969,20606
38.674693464000484,-121.7887369549997,20606
38.57979420000049,-121.4937284619997,164680
38.57171248900045,-121.47010901199968,164680
38.550400237000474,-121.45904662799973,164680
38.56899251600049,-121.44038917399968,164680
38.514023851000445,-121.49909888799971,164680
38.47833397600044,-121.44266595699969,164680
38.516961075000495,-121.44405635899972,164680
38.58793239400046,-121.40689787099973,164680
38.496252778000496,-121.53017871299971,164680
38.640871942000445,-121.44308742199968,164680
38.660963247000495,-121.34315664099972,164680
39.16044335400045,-121.56345710999972,34333
39.16044335400045,-121.56345710999972,7106
39.74392110800045,-121.8479680699997,34333
39.72588064500047,-121.81731840099968,34333
39.215464159000476,-121.04006643799971,20095
39.359153491000484,-121.6955974169997,34333
39.359153491000484,-121.6955974169997,12331
39.266613564000465,-121.66556908399969,12331
39.492592955000475,-121.50638980699972,34333
39.492592955000475,-121.50638980699972,7106
39.75946319200045,-121.60512571299972,34333
39.12601353100047,-121.6225491839997,12331
40.5617510780005,-122.40067883999973,30535
40.55049316900045,-122.33718961899973,30535
40.61803193500049,-122.35252748899973,30535
40.45696258000049,-122.31797600499971,30535
41.05597372900047,-121.48698935799968,30535
38.9150417890005,-119.9945190739997,27528
39.34005284700049,-120.18931870499972,20095
39.34005284700049,-120.18931870499972,56446
