latitude,longtitude,norm_score,raw_score
34.07572239300049,-118.30301712299968,0.25584795321637427,95.700000000000003
34.05010424100044,-118.2926890439997,0.16228070175438597,82.900000000000006
34.010973121000461,-118.34158773599972,0.28143274853801165,99.200000000000003
34.007901202000482,-118.25903697699971,0.28654970760233905,99.899999999999991
34.040123763000452,-118.26498963499972,0.72660818713450281,160.09999999999999
34.028883233000442,-118.35308896599969,0.16447368421052641,83.200000000000017
34.052302813000438,-118.26338632799968,0.38377192982456138,113.2
34.030773311000473,-118.31686899999971,0.22807017543859651,91.900000000000006
34.048844189000476,-118.33610868499972,0.31652046783625726,104.0
34.024181938000481,-118.20195663999971,0.35087719298245601,108.69999999999999
34.045181349000472,-118.45025632399972,0.37646198830409355,112.2
34.076873820000458,-118.26535895999967,0.44078947368421045,121.0
34.105463955000459,-118.29236751399969,0.266812865497076,97.200000000000003
34.089891456000487,-118.29490934299969,0.24049707602339185,93.600000000000009
34.077521225000453,-118.21310592399971,0.18494152046783621,86.0
34.048561764000453,-118.2115199969997,0.26096491228070173,96.400000000000006
34.028292313000463,-118.40269589399969,0.33771929824561403,106.90000000000001
34.054210271000443,-118.38387767499972,0.2346491228070175,92.799999999999997
34.068892044000449,-118.35077742299967,0.31286549707602335,103.5
34.003491021000457,-118.28709702299972,0.27558479532163732,98.399999999999991
34.111603448000494,-118.26125727499971,0.31944444444444431,104.39999999999999
34.135383663000482,-118.20684911499967,0.18421052631578938,85.899999999999991
34.113324071000477,-118.19142869099971,0.23172514619883031,92.399999999999991
33.986732336000443,-118.33290641599967,0.14035087719298237,79.899999999999991
33.953862368000443,-118.2919460489997,0.2521929824561403,95.200000000000003
34.097151960000474,-118.35826821299969,0.20029239766081863,88.099999999999994
34.073163185000453,-118.37406665299972,0.31505847953216376,103.80000000000001
34.062113836000492,-118.27713826999968,0.2046783625730994,88.700000000000003
33.927010235000466,-118.24839605799968,0.44152046783625731,121.10000000000001
33.923030210000491,-118.27377957999971,0.23684210526315783,93.099999999999994
34.108813955000471,-118.22766603799971,0.23026315789473692,92.200000000000017
34.002152760000456,-118.4290396619997,0.18347953216374263,85.799999999999997
33.969582599000489,-118.17504801999968,0.14985380116959063,81.200000000000003
33.912033001000452,-118.23502647699968,0.13157894736842105,78.700000000000003
33.99506171100046,-118.39500957899969,0.20833333333333331,89.200000000000003
33.956204327000478,-118.11982734499969,0.37938596491228072,112.60000000000001
33.940492787000437,-118.13166748599969,0.41301169590643261,117.19999999999999
33.922030858000483,-118.14007941599971,0.38815789473684215,113.80000000000001
33.891893900000468,-118.29849831699971,0.26096491228070173,96.400000000000006
33.875443709000479,-118.28237834699968,0.17105263157894729,84.099999999999994
33.900501357000451,-118.31913709299971,0.26023391812865493,96.299999999999997
33.91415336400047,-118.34715803299969,0.23172514619883031,92.399999999999991
33.978672351000455,-118.21899775099968,0.29897660818713451,101.60000000000001
33.889130477000492,-118.3522981749997,0.17909356725146186,85.199999999999989
33.925120157000492,-118.20319931099971,0.27704678362573093,98.599999999999994
33.988500753000437,-118.1889476929997,0.54605263157894735,135.40000000000001
33.763103593000437,-118.3666584179997,0.22953216374268998,92.099999999999994
33.944963797000469,-118.19748997399972,0.14546783625730986,80.599999999999994
33.957442653000442,-118.43916786999972,0.31652046783625726,104.0
33.956721382000467,-118.35448805799967,0.25804093567251457,96.0
33.973753804000467,-118.35768598199968,0.23099415204678356,92.299999999999997
34.017603599000438,-118.49296772799971,0.10818713450292394,75.5
34.02842266300047,-118.49353692399967,0.28581871345029242,99.800000000000011
34.027840433000449,-118.4747187049997,0.34502923976608174,107.89999999999999
34.010130190000439,-118.4726765529997,0.086257309941520435,72.5
33.831633019000492,-118.2928193949997,0.24634502923976609,94.400000000000006
33.839953705000482,-118.35390582699972,0.20540935672514615,88.799999999999997
33.811450469000476,-118.34787930399972,0.4583333333333332,123.39999999999999
33.971251081000446,-118.03505628899967,0.051169590643274851,67.700000000000003
33.943703746000438,-117.99197990399972,0.34795321637426896,108.3
33.945880594000471,-118.03256659999971,0.35526315789473689,109.30000000000001
33.976391222000473,-118.06602748799969,0.29239766081871343,100.7
33.84278230300049,-118.0123492889997,0.35307017543859642,109.0
33.870373088000463,-117.99698969499968,0.32967836257309935,105.8
33.931802776000438,-117.95265760399968,0.39546783625730997,114.80000000000001
33.902673859000458,-118.00708748799968,0.24853801169590642,94.700000000000003
34.014032005000445,-118.11318817799969,0.24780701754385967,94.600000000000009
33.906210694000492,-118.08204752299969,0.30116959064327486,101.90000000000001
33.991333696000481,-118.09123720999969,0.24049707602339174,93.599999999999994
33.800961625000468,-117.99328774999969,0.2097953216374269,89.400000000000006
33.866310508000481,-118.08104817099968,0.32675438596491219,105.39999999999999
33.885441567000441,-118.1283087969997,0.31359649122807021,103.60000000000001
33.793801056000461,-118.3173599859997,0.22733918128654976,91.800000000000011
33.798954232000483,-118.06819999099969,0.33845029239766078,107.0
33.895374250000486,-118.16535865799972,0.32967836257309946,105.80000000000001
33.732723314000452,-118.29229799399968,0.10307017543859644,74.799999999999997
33.739462417000482,-118.31340603099972,0.24122807017543857,93.700000000000003
33.761191790000453,-118.08841730099971,0.38961988304093564,114.0
33.799762404000489,-118.16687940999969,0.3494152046783624,108.49999999999999
33.769351710000478,-118.18452882299971,0.18786549707602329,86.399999999999991
33.76151332100045,-118.1374897929997,0.46052631578947356,123.69999999999999
33.781730631000471,-118.15235840199972,0.27339181286549696,98.099999999999994
33.862812779000478,-118.17910625599967,0.27704678362573093,98.599999999999994
